INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,FSCALE,FMETHOD
788,733,EMU_0305-14,-1,0,-1,__NULL__,03 05 27.272,-14 00 32.06,46.3636333333333,-14.0089055555556,196.942325101955,-56.1421330541685,-45.0,5116998477.82848,895.795199898987,895.7952,36,5165868884.066,125555445,10.1,7.80000000000001,-73.95,-0.0214712359011173,1.74356806278229,190.344716461611,173.77467264045,208.341577880695,137.313538785331,1921.4217381799,5166377261,4536,1,0,0,,-1,1.0,--NULL--
789,734,EMU_0327-14,-1,0,-1,__NULL__,03 27 16.363,-14 00 32.06,51.8181791666667,-14.0089055555556,201.029629209761,-51.4304939389538,-45.0,5117683915.32173,905.748479394226,905.74848,36,5165878812.007,125609955,9.29999999999999,7.6,75.67,-0.00890541821718216,0.517958462238312,174.91397900083,158.757111091538,198.820636928241,128.513568060941,1722.32674385902,5166374098,4536,1,0,0,,-1,1.0,--NULL--
790,735,EMU_0349-14,-1,0,-1,__NULL__,03 49 05.454,-14 00 32.06,57.272725,-14.0089055555556,204.505755510548,-46.6523089048565,-45.0,5116656961.32749,905.7484803479,905.74848,36,5165866796.98,125611929,9.29999999999999,7.49999999999999,76.05,-0.00522633129730821,0.78133100271225,171.715664987303,155.255187654026,191.476337210721,124.282791669321,1302.61302294777,5166412958,4536,1,0,0,,-1,1.0,--NULL--
791,736,EMU_0410-14,-1,0,-1,__NULL__,04 10 54.545,-14 00 32.06,62.7272708333333,-14.0089055555556,207.562531660116,-41.8332429113357,-45.0,5118289262.86272,915.70175984314,915.70176,36,5165901505.682,125476643,9.5,7.7,76.98,-0.0432433262467384,3.49359345436096,183.657613659541,160.453720086021,200.260532950145,129.416528677746,1841.87189078137,5166416998,4536,1,0,0,,-1,1.0,--NULL--
792,737,EMU_0432-14,-1,0,-1,__NULL__,04 32 43.636,-14 00 32.06,68.1818166666667,-14.0089055555556,210.328673866929,-36.9908591001661,-45.0,5118210041.9424,915.701760796814,915.70176,36,5165897339.425,125468731,9.29999999999999,7.6,74.05,-0.00619388464838266,1.03468191623688,174.410625596326,156.964191701788,198.132277675404,126.897752505925,1450.67911452059,5166413519,4536,1,0,0,,-1,1.0,--NULL--
793,738,EMU_0454-14,-1,0,-1,__NULL__,04 54 32.727,-14 00 32.06,73.6363625,-14.0089055555556,212.894452021343,-32.1380460174347,-45.0,5117951006.3927,895.795199898987,895.7952,36,5165887842.12,125743011,9.0,7.6,72.88,-0.00651992624625564,0.76263302564621,186.065292075619,167.198511183183,211.735827273896,135.363310862683,1434.78433143836,5166400414,4536,1,0,0,,-1,1.0,--NULL--
794,739,EMU_0516-14,-1,0,-1,__NULL__,05 16 21.818,-14 00 32.06,79.0909083333333,-14.0089055555556,215.326126176842,-27.2849714439794,-45.0,5117952279.85958,895.795199898987,895.7952,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,-1,1.0,--NULL--
795,740,EMU_0516-14,46919,0,46911,OBSERVED,05 16 21.818,-14 00 32.06,79.0909083333333,-14.0089055555556,215.326126176842,-27.2849714439794,-45.0,5178593623.634302,36010.96704056671,36010.96704,36,5178750897.688644,134290626,15.000000000000012,15.000000000000012,0.0,-0.08235014975070953,2.261942148208618,43.50824087438449,44.21746798288299,80.64865653962579,25.933265155823342,6232.225312225195,5178823762,4536,1,0,0,,-1,1.0,--NULL--
796,741,EMU_0538-14,-1,0,-1,__NULL__,05 38 10.909,-14 00 32.06,84.5454541666667,-14.0089055555556,217.6747123721,-22.4402689060979,-45.0,5117869724.36928,895.795199898987,895.7952,36,5165884194.756,125516002,9.10000000000001,7.40000000000002,75.34,-0.018573397770524,0.67830628156662,185.004958936778,165.650486100238,217.110708085275,136.510926763423,1775.13274128478,5166379628,4536,1,0,0,,-1,1.0,--NULL--
797,742,EMU_0600-14,-1,0,-1,__NULL__,06 00 00,-14 00 32.06,90.0,-14.0089055555556,219.981528456322,-17.6118130057302,-45.0,5117870918.76288,905.748479394226,905.74848,36,-1.0,125506125,9.10000000000001,7.40000000000002,74.84,-0.0133767388761044,1.41852259635925,187.528721927448,167.738846438684,218.748818137715,141.240985946712,1702.58179163385,-1,-1,1,0,0,,-1,1.0,--NULL--
798,743,EMU_0621-14,-1,0,-1,__NULL__,06 21 49.09,-14 00 32.06,95.4545416666667,-14.0089055555556,222.281865458563,-12.8072769004626,-45.0,5117872113.15648,895.795199898987,895.7952,36,5165884316.57,125504814,9.0,7.40000000000002,74.81,-0.0243336372077465,1.36758661270142,186.391707435195,165.732819997606,218.23324237411,136.945207000574,1548.90854752797,5166379782,4536,1,0,0,,-1,1.0,--NULL--
799,744,EMU_0643-14,-1,0,-1,__NULL__,06 43 38.181,-14 00 32.06,100.9090875,-14.0089055555556,224.607559065997,-8.0345576695365,-45.0,5117873307.55008,895.795199898987,895.7952,36,5165884378.871,125513649,9.0,7.40000000000002,74.37,-0.0302441548556089,1.91963970661163,190.162648794119,170.52704714486,232.235397080815,138.835543610592,1768.84955879138,5166379837,4536,1,0,0,,-1,1.0,--NULL--
800,745,EMU_0705-14,-1,0,-1,__NULL__,07 05 27.272,-14 00 32.06,106.363633333333,-14.0089055555556,226.988883151944,-3.30219101748623,-45.0,5117874501.94368,895.795199898987,895.7952,36,5165884484.515,125508476,8.89999999999999,7.30000000000001,73.5,-0.0111943734809756,2.01210474967957,204.354115819118,182.769849212182,236.798758998637,147.761149084771,1573.16020402845,5166379854,4536,1,0,0,,-1,1.0,--NULL--
801,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
802,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
803,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
804,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
805,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5242190867.951999,36020.92032006195,36020.920320000005,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
806,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
807,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
808,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
809,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
810,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
811,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
812,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
813,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
814,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
815,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
816,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
817,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
818,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
819,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
820,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
821,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
822,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
823,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
824,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
825,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
826,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
827,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
828,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
829,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
830,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
831,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
832,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
833,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
834,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
835,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
836,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
837,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
838,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
839,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
840,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
841,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
842,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
843,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
844,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
845,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
846,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
847,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
848,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
849,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
850,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
851,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
852,746,EMU_0727-14,69953,0,69943,OBSERVED,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5242190867.951999,36020.92032006195,36020.920320000005,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
853,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
854,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
855,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
856,746,EMU_0727-14,69953,0,69943,__NULL__,07 27 16.363,-14 00 32.06,111.818179166667,-14.0089055555556,229.456072090634,1.3802723960707,-45.0,5243827918.086526,36010.96704056671,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
857,747,EMU_0749-14,70007,0,69985,IMAGED,07 49 05.454,-14 00 32.06,117.272725,-14.0089055555556,232.040613585165,6.00183793895937,-45.0,5242450149.568894,36010.96703961304,36010.96704,36,5242523864.092417,133667338,15.000000000000012,15.000000000000012,0.0,-0.00775380851700902,1.3466917276382446,39.06536066947468,38.67637153916251,15.463299600644127,26.96856186953715,623.0400957117441,5242579207,4536,1,0,0,,0,1.0,--NULL--
858,748,EMU_0810-14,70216,0,70259,OBSERVED,08 10 54.545,-14 00 32.06,122.727270833333,-14.0089055555556,234.776423401531,10.5495751801063,-45.0,5242968822.952318,36010.96703961304,36010.96704,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,0,0,,0,1.0,--NULL--
